Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
Australia,Superior Double Room,1  ,May 2019,Couple, Noisy air conditioning,8.8,Excellent,0,noisiness|temperature|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple, Nothing,10.0,Great hotel,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler, Absolutely nothing,10.0,Perfect stay in Sydney CBD,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple," No issues, had a great stay. Slippers would be a nice addition",10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler, Staff at reception was helpful but didn't seem friendly,9.6,Exceptional,0,staff|
Australia,Superior Twin Room,1  ,May 2019,Group, Nothing to mention,10.0,I will stay there again,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Family," mould
around the bottom areas of the pool / shower",10.0,fantastic,0,location|fitness|bathroom|
Australia,Superior Double Room,3  ,May 2019,Couple, It is really hard to pick fault with this hotel.  We were on the mezzanine level so We looked onto a brick wall but we were very close to pool and gym so that was preferable to us.,10.0,Fantastic hotel in fabulous location.,0,fitness|
Australia,Superior Twin Room,2  ,May 2019,Family," The road works at night kept me awake. I would not recommend level 1, perhaps at the higher levels you can’t hear it as bad.",7.9,As above,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Group," Nothing, it was all good",9.2,Stay in the city,0,
Australia,Superior Double Room,1  ,May 2019,Solo traveler, NEVER HAVE ANY COMPLAINTS,10.0,PERFECT HOTEL ALWAYS MY FIRST CHOICE,0,
United States of America,Superior Twin Room,4  ,April 2019,Group, Towel racks to dry towels so that they can be used another day.,9.6,"Great location, comfortable bed, very good breakfasts.",0,bathroom|
Australia,Standard Double Room - Atrium View,5  ,April 2019,Solo traveler, The room was a bit dark needed a bright light at times.,9.6,Great stay.,0,
Estonia,Standard Double Room - Atrium View,1  ,April 2019,Family," Our room had no view whatsoever, it coul have had no windows at all, although the receptionist said we are on the 8th floor as if it was something special.",8.3,Very Good,0,location|
Fiji,Superior Double Room,6  ,April 2019,Solo traveler," Decor, colour scheme. Old fashioned and drab.",10.0,Perfect,0,comfort|
New Zealand,Standard Double Room - Atrium View,2  ,April 2019,Couple, Ironing board was poor quality and marked clothes.,10.0,Exceptional,0,
Belgium,Superior Double Room,2  ,April 2019,Solo traveler, CBD is not the most beautiful area for travelers.,9.6,Exceptional,0,location|
Australia,Standard Double Room - Atrium View,2  ,April 2019,Family, No view from my room. Only see windows from the opposite office building,10.0,Comfortable,0,location|
Australia,Superior Double Room,1  ,April 2019,Couple, None for me. Keep it up!,10.0,10/10 would do it again.,0,
South Korea,Standard Double Room - Atrium View,2  ,April 2019,Family, hard to control temperature of the water,8.3,location,0,temperature|bathroom|dirty|
Australia,Standard Double Room - Atrium View,2  ,April 2019,Solo traveler, That I had to leave!,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,April 2019,Group, Nothing was excellent stay.,10.0,Fantastic service from all fabulous staff.,0,
Argentina,Standard Double Room - Atrium View,4  ,April 2019,Solo traveler, Nothing,8.8,Everything perfect,0,
United States of America,Superior Double Room,1  ,April 2019,Couple, Back entry smells badly. But the hotel was very nice and clean.,10.0,Exceptional,0,dirty|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Group, It was a bit hard to find with the detours. Parking is far.,10.0,Exceptional,0,parking|
Australia,Superior Twin Room,1  ,April 2019,Couple, Everything was great.,10.0,Comfortable and convenient.,0,
Australia,Standard Double Room - Atrium View,2  ,April 2019,Couple, Our stay coming to an end. ☹️,10.0,"The hotel was outstanding, will definitely be back.",0,
Australia,Standard Double Room - Atrium View,2  ,March 2019,Couple, Price could of been a little better.,9.6,"Family was staying there from USA, was great to catch up and show them the sights of Sydney",0,price|
Australia,Superior Twin Room,1  ,April 2019,Group, Breakfast is amazing but expensive.,9.6,Exceptional,0,food/drink|price|
Australia,Superior Double Room,1  ,April 2019,Family, The pool is a little tired and needs a refurb!,9.2,Great hotel in an A1 location,0,fitness|
Australia,Standard Double Room - Atrium View,2  ,April 2019,Solo traveler," Only a minor thing - I  could hear someone's alarm going off relentlessly, one morning. I was in a room that had an adjoining room so perhaps that's why. Otherwise good soundproofing from outside noise.",10.0,Exceptional,0,location|noisiness|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Solo traveler, Waiting for 2 hours for my luggage to be delivered to my room & air conditioning,9.2,In summary the Hotel staff were great & I would stay again,0,temperature|
Australia,Superior Twin Room,1  ,April 2019,Couple," Thought the interior of the hotel, although very clean and staying with the nostalgic era of the building, was a bit bland. It just seemed to lack a bit of wow factor that I guess you expect from a hotel like this. 
No views from rooms.",8.8,Very comfortable  hotel in great location,0,dirty|location|
Australia,Superior Twin Room,1  ,April 2019,Group," Beautiful hotel, everything as it should be, great service.",10.0,Beautiful hotel,0,staff|
Australia,Superior Twin Room,2  ,April 2019,Couple, I thought the dining room was very old fashioned and could be refurbed/the food presented better,9.6,Loved it and would highly recommend.,0,restaurant|food/drink|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Couple, $65 for parking is pushing it.,9.2,Really enjoyed our stay.  Compares very well with Sydney Hotels in this price range.,0,parking|
Australia,Superior Double Room,2  ,April 2019,Couple, The size of the word robe. No hanging space for long jackets or dresses,9.6,Great,0,
Australia,Standard Double Room - Atrium View,1  ,April 2019,Group, Driving to Sydney haha,10.0,Can't wait to stay here again!,0,parking|location|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Couple, We were allocated the disabled room. I think we should have been asked if we would like to have it as the basin was quite low and the shower not enclosed with water going everywhere.,9.6,Enjoyable Stay,0,bathroom|dirty|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Solo traveler," Annoying check in delays, as Service desk (female trainee) wasn't able to cope with a busy environment.",9.2,Wonderful stay in a perfect location in Sydney CBD,0,staff|
Australia,Superior Double Room,2  ,April 2019,Couple, A little pricey,8.8,Excellent,0,price|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Solo traveler, I would prefer fresh milk for tea,10.0,Very comfortable and convenient,0,food/drink|
Australia,Superior Double Room,1  ,April 2019,Solo traveler, Valet parking could have been marked better with some signs of where to go,9.6,"Can’t beat it, I will be back",0,parking|
Australia,Superior Double Room,2  ,March 2019,Solo traveler, No Negatives,10.0,Consistently top class hotel,0,
Ireland,Standard Double Room - Atrium View,1  ,April 2019,Couple, Nithing,10.0,Exceptional,0,
United Kingdom,Superior Double Room,1  ,April 2019,Couple, Rooms a bit small but then it's an old building.,9.2,"Good value, quality hotel close to the waterfront.",0,
United Kingdom,Business Class Room,10  ,April 2019,Solo traveler, Nothing,9.6,A high quality hotel in a great location with brilliant welcoming staff,0,
Australia,Standard Double Room - Atrium View,1  ,April 2019,Couple, Check in staff require development. I experienced a very disappointing check in. Staff member was rude and left my initial guest experience wanting for more.,8.8,Nice CBD hotel,0,staff|
United States of America,Superior Double Room,3  ,March 2019,Couple, Nothing,9.6,Exceptional,0,
Australia,Studio King Spa Suite,1  ,April 2019,Couple, It would be good to check with the guest on arrival if they would like or need skim milk as an option.,8.8,"Beautiful room, comfy bed and relaxing spa bath.  Great place to stay, can't wait to go back soon.",0,
United Kingdom,Standard Double Room - Atrium View,1  ,April 2019,Couple," Not much to not like to be honest. There were kids in the pool making a noise, so that was annoying, but not the hotels fault.",8.8,Excellent,0,fitness|noisiness|
Singapore,Superior Twin Room,3  ,April 2019,Family, In heart of cbd.,10.0,Exceptional,0,
Australia,Superior Double Room,2  ,April 2019,Couple," Mini bar not refreshed
Red wine bottle removed with wine still in it",9.6,Exceptional,0,restaurant|food/drink|
Saudi Arabia,Standard Double Room - Atrium View,2  ,April 2019,Solo traveler, Nothing,9.2,Wonderful,0,
Australia,Standard Double Room - Atrium View,1  ,April 2019,Group, Pillows,9.2,Great stay,0,bed|
Australia,Superior Double Room,1  ,April 2019,Solo traveler, Heck in and check out. System is poor and slow,8.3,Very Good,0,
Australia,Standard Double Room - Atrium View,3  ,April 2019,Couple," Lighting was average but otherwise, all good.
Meals tend to be a little expensive but it is a 5 star hotel",8.3,"Very pleasant, good quality hotel",0,food/drink|price|
Australia,Standard Double Room - Atrium View,1  ,April 2019,Solo traveler," You don't stay here if you want a view as such, it is inner city and close to office towers.",10.0,Best CBD location with access to all facilities & transport and a touch of luxury.,0,location|
United Kingdom,Standard Double Room - Atrium View,3  ,March 2019,Couple, Nothing,10.0,Excellent,0,
Australia,Superior Double Room,2  ,March 2019,Family," Nothing, keep up the good work! :)",9.6,Comfort and luxury in the beating heart of the city.,0,
Australia,Superior Double Room,2  ,March 2019,Couple," We don't appear to have been credited for the stay via Radisson membership - although the lady booking us in was able to identify our membership. I don't think I have an actual membership card though my membership no 6015995730232871
John Jenner",10.0,very comfortable,0,
Australia,Standard Double Room - Atrium View,3  ,March 2019,Solo traveler, Everything was very good,10.0,Great for a solo traveller,0,
Australia,Superior Double Room,2  ,March 2019,Couple, The window was high - with not much to look at ie. No view.,9.2,Nothing to complain about - happy all round,0,location|
