Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
Pakistan,Superior Twin Room,3  ,February 2019,Couple, please no drilling near our room,6.7,i am not happy this time in 2019,1,0,location|
Ireland,Superior King Room,2  ,January 2019,Couple, Nothing,10.0,"Lovely, comfy. modern, great location, fancy!",1,0,
United Kingdom,Superior King Room,1  ,February 2019,Couple, There was nothing to dislike.,10.0,Exceptional,1,0,
Singapore,Superior King Room,2  ,February 2019,Couple, Nothing,10.0,Location and excellent staff,1,0,
United Kingdom,Executive King Room with Iconic View (3 Adults),2  ,February 2019,Family, seated quicker,6.2,It would have been helpful to know that the roadworks at the front of the hotel restricted our taxi.,1,0,
Ireland,Superior King Room,3  ,February 2019,Couple," Rang reception for robes for the sauna, had to ring over an hour later after they never arrived.
We were also rushed out of our room an hour early - we received knocks on the door twice from 2 different members of staff at 11 advising they were there to clean the room, when checkout was at 12.",10.0,Overall very much enjoyed the stay,1,0,staff|dirty|
Canada,Superior Twin Room,2  ,February 2019,Group, Loved it all!,10.0,Excellent... but too short due to KLM CANCELLING THE FLIGHT THAT MADE US MISS OUR FIRST NIGHT!!,1,0,
United Kingdom,Superior King Room,1  ,February 2019,Solo traveler," I've given an overall rating of poor  because checking in and out was a real problem.....I think there were 4 desks but there were only receptionists at 2 of them.....people were waiting a long time to be served, many of them very tired and some in a hurry....please make sure you have enough staff at reception in future !",6.2,Comfortable hotel but,1,0,staff|
Switzerland,Superior King Room,2  ,January 2019,Couple, Not applicable,10.0,Highly recommended!!,1,0,
United Kingdom,Superior King Room with Iconic View,3  ,January 2019,Couple, The rooms could have been better,10.0,Exceptional,1,0,
United Kingdom,Superior Twin Room,2  ,January 2019,Group, Nothing -chilly at night heating didn’t seem to work in our room - chilly in the pool area when got out - would of liked a smoking room option then this hotel for me would of been just out of this world because im a smoker but it’s just the best hotel Iv stayed in !!,10.0,Exceptional,1,0,temperature|fitness|location|
United Kingdom,Superior King Room with Iconic View,2  ,January 2019,Couple," For a superior king room the bed was like I would imagine a prison cell to have, extremely hard and that's with a topper and the bed squeaked Everytime you turned and that was alot due to being restless, pillows awful, sank when you laid your head down, also I sat in the bar for 2 minutes because it was a lovely quite time and i was told unless I purchased a drink that I had to leave!! Unacceptable after paying so much to stay in this hotel and nowhere else to sit and relax only in a hallway with lots of people",6.7,Don't waste your money on this pretentious hotel,1,0,bed|drink|restaurant|price|
United States of America,Superior King Room,3  ,January 2019,Solo traveler, First room on first floor had noise coming from the bar/restaurant downstairs but staff changed rooms and it was perfect,10.0,Exceptional,1,0,noisiness|drink|restaurant|bathroom|staff|
United Kingdom,Superior King Room,1  ,January 2019,Couple, Only staying for one night!,10.0,"Great location, great staff and good breakfast",1,0,
United Kingdom,Superior King Room,2  ,January 2019,Couple, Nothing to dislike.,10.0,Exceptional,1,0,
United Kingdom,Superior King Room,3  ,January 2019,Couple, Lovely room but attention to detail a bit lacking. Battered bin in bathroom and magazines stuck to surface. Previous ocupant must have spilt something.,10.0,Exceptional,1,0,bathroom|
Norway,Superior King Room,2  ,January 2019,Group," They charged me more money when  i got home, even tho everything was payed. Had to call like 5 times before they sad i was geeting it back. Still have not got it back...",5.0,OK,1,0,price|
United Kingdom,Superior King Room,2  ,January 2019,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior King Room,3  ,January 2019,Couple, Prices in bar were bit stiff but then again it was 4 star hotel so might be justified. We didn't use bar at all given prices.,10.0,Good hotel and awesome location,1,0,price|drink|restaurant|
Israel,Superior Twin Room,3  ,January 2019,Couple, Everything was just excellent!,10.0,Great value for money,1,0,
United Kingdom,Superior King Room,1  ,January 2019,Couple, Nothing. Everything we needed.,10.0,Exceptional,1,0,
Iceland,Superior Twin Room,1  ,January 2019,Couple, nothing,10.0,Location was great,1,0,
Peru,Superior King Room,1  ,December 2018,Couple," The sauna was poorly maintained, personel unfriendly",4.6,Not worth 4 star and therefor to expensive,1,0,
Turkey,Superior Twin Room,6  ,January 2019,Solo traveler, Reception team is not good.Check in time wrong iformation.Ceheck out time agrrssiv receptiomist man,6.7,Pleasant,1,0,staff|
Belgium,Executive King Room with Iconic View (3 Adults),3  ,January 2019,Family," Terrible housekeeping 
Unkept promises 
Impact of public works in terms of taxi access and noise on weekdays",4.2,Needs to improve housekeeping,1,0,noisiness|
Ireland,Superior King Room,3  ,December 2018,Couple, Outstanding,10.0,Exceptional,1,0,
Ireland,Superior King Room,2  ,January 2019,Couple, Flexibility on early check in,10.0,Exceptional,1,0,
Turkey,Superior King Room,1  ,January 2019,Couple," MY MOBILE PHONE WAS STOLEN. NOBODY HELP TO SOLVE MY PROBLEM. THE PROPERTY WAS REALLY RUDE RATHER THAN SOLVING PROBLEM, THEY DID IGNORE MY PROBLEM AND NO HELPFUL AT ALL. MY PHONE STOLEN AT THE RESTAURANT AND WITHIN 10 MINUTES AFTER I NOTICE, THE PHONE IS GONE. NO SECURITY, NO VIDEO CAMERA FOOTAGE. VERY RUDE RECEPTIONIST AND NIGHT MANAGER. IT TOOK 25 MINUTES TO HAVE THE SECURITY PEOPLE ARRIVE TO THE RECEPTION. I GUESS THEY WERE SO BUSY. NO SATISFY AT ALL.",2.5,MY WORST STAY EVER. THE HOTEL STOLE MY PHONE.,1,0,staff|restaurant|tv|
Australia,Superior King Room,2  ,January 2019,Couple, Nothing. Great stay!,10.0,Highly recommended!,1,0,
Philippines,Executive King Room with Iconic View (3 Adults),3  ,January 2019,Family, Nothing,10.0,Exceptional,1,0,
United Arab Emirates,Executive King Room with Iconic View (3 Adults),3  ,January 2019,Couple," The room was not ready for and hour and a half after check-in and we were exhausted from a long international flight. It was very frustrating and they did not do much to accommodate the delay. Also due to construction in front of the hotel, the taxi could not drop us off in front & we had trouble negotiating our luggage to the hotel. A decent enough hotel, but very overpriced, for the level of service and access you get.",6.7,Pleasant,1,0,price|staff|
United Arab Emirates,Superior King Room with Iconic View,3  ,January 2019,Couple, Cleaning rooms 3 nights stay and room has not been cleaned however I ask many times and many times but the housekeeping was dead I think as he never showed up,5.4,Fair,1,0,dirty|
Nigeria,Executive King Room with Iconic View,3  ,December 2018,Couple, The level and location,10.0,Exceptional,1,0,location|
Malta,Superior King Room,5  ,December 2018,Family," Pool area 
Construction site infront of the hotel",5.8,Could be much better,1,0,fitness|location|
United Kingdom,Superior King Room with Iconic View,3  ,January 2019,Couple, Price,10.0,Brilliant,1,0,price|
United Kingdom,Superior King Room,2  ,December 2018,Couple, Dripping noise in the room that was not resolved.,4.2,Had to resort to buying earplugs and sleeping with the television. Problem was not resolved,1,0,noisiness|
United Kingdom,Superior Twin Room,3  ,December 2018,Group, Absolutely nothing!!!!!!!!! Don't stay here.,2.5,"Terrible please avoid at all
cost!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,0,
United Kingdom,Superior King Room,1  ,December 2018,Couple, Nothing,10.0,Amazing hotel that met all requirements!,1,0,
United Arab Emirates,Superior King Room,4  ,January 2019,Family, Check in is not on time plus cleaning is too late,6.2,Pleasant,1,0,dirty|
United Kingdom,Superior King Room,1  ,December 2018,Couple," Horrible human beings that run this hotel, absolutely no compassion
showed when my pregnant wife was rushed to hospital, management in
particular I shall hold back from naming names although I shouldn’T.
Sometimes I’m life you need to just be human and realise that ‘the
computer says no’ term does not apply. Please do not use this hotel
folks disgusting management with no compassion, money rules. Let’s hope
you don’t get treated the way we have in your lifetime ! keep away!!",2.5,"Disgusting management! No compassion in our very difficult
curcumstances, avoid this!",1,0,price|
United States of America,Executive King Room with Iconic View (3 Adults),1  ,December 2018,Family, I stayed here three times and the first time I checked in there was no problem however the last two times I came back I had to wait over an hour for my room because the room wasn’t ready.,10.0,Exceptional,1,0,
Qatar,Superior Twin Room,4  ,December 2018,Group, Cleaning room they didn't do well and if you calling house keeping it takes so longe,10.0,Exceptional,1,0,dirty|
Germany,Superior Twin Room,1  ,December 2018,Solo traveler," The deposit didn’t refunded to my card, I hope you could check it and give me feedback ASAP!",5.0,Fair,1,0,
Egypt,Superior King Room,4  ,December 2018,Family, Nothing,10.0,Exceptional,1,0,
