Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Executive Double Room - River View,1  ,November 2018,Couple, Bed is too hard for my back.,9.2,We will be back.,1,0,bed|
United Kingdom,Executive Double Room,1  ,November 2018,Family," We didnt like coffee machine and no sugar, no spoons to stir coffee, no tea, no milk",8.3,The location was great,1,0,drink|
United Kingdom,Executive Double Room - River View,2  ,November 2018,Couple," A can of beer from the mini bar was £4.80, which seems a bit expensive.",10.0,This was a dream location and so convenient for accessing Pimlico with its delightful restaurants.,1,0,drink|restaurant|price|
United States of America,Superior Double Room,2  ,November 2018,Solo traveler," There could be indoor slippers because bathroom floor was very cold. When room was made on second day, 0.5L water bottle wasn't replaced.",9.2,Wonderful,1,0,bathroom|dirty|drink|
United Kingdom,Superior Double Room,1  ,November 2018,Couple, There is nothing I dont like about this hotel...I love it!!,10.0,Perfection,1,0,
Trinidad and Tobago,Superior Twin Room,1  ,November 2018,Family," Window didn’t shut properly 
Breakfast staff bit standoffish until they realised I was a guest at the hotel",10.0,Most enjoyable stay and,1,0,food|staff|
United Kingdom,Superior Twin Room,3  ,November 2018,Group, The very expensive breakfast 24.95. Feels extortionate.,10.0,Great stay,1,0,price|food|
New Zealand,Superior Double Room,2  ,November 2018,Couple, The aircon didn’t work in the room it was on 16 which is the lowest and still extremely hot especially at night,9.6,Exceptional,1,0,
United Kingdom,Superior Double Room,2  ,November 2018,Couple," I left a new pair of suede boots in the room and only discovered when i unpacked at  home. We rang housekeeping who were not that helpful and said NO they have not been found, They didn't offer to go and search under the chair or in the wardrobe! I understand the room was occupied but more should be done. I am not happy! We e mailed the hotel with no response! I shal not be staying at this hotel again.",7.1,Good,1,0,staff|comfort|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, Bathrooms could be cleaner,9.5,Exceptional,1,0,bathroom|dirty|
United Kingdom,Executive Double Room,1  ,November 2018,Couple," Bathroom sink was not draining so well. A bit of background noise in the hotel at nights, from things whirring , minor but Im sensitive to noise.",8.3,Quality Hotel for Relaxing between Travels,1,0,bathroom|noisiness|
Estonia,Superior Double Room,4  ,November 2018,Couple, After my stay I was charged 200eur from the credit card and nobody would answer my letter regarding questions why and for what.,9.2,Wonderful,1,0,
United Kingdom,Superior Twin Room,1  ,November 2018,Family, The view,8.8,Good value for money,1,0,location|
United Kingdom,Superior Double Room,2  ,November 2018,Group, none.,10.0,Best  Experience  ever  in  a  Hotel.,1,0,
Georgia,Superior Twin Room,5  ,November 2018,Solo traveler," pool is little bit small. When I checked in  on first night,on the  same level was  ongoing renovation works, just next to my room (316) maintenance team who started working at 0800. Job including hammering and drilling.  But anyway, all this ''cons''were compensated with huge'PROS''",9.6,"Nice, Precise, Modern",1,0,fitness|
United Kingdom,Superior Double Room,2  ,November 2018,Solo traveler, Nothing.,9.2,Wonderful,1,0,
United Kingdom,Superior Twin Room,1  ,November 2018,Group," Didn't like having breakfast in bar area on low seating, not good having to bend over to eat.",9.2,Wonderful,1,0,food|drink|restaurant|location|
United Kingdom,Superior Twin Room,1  ,November 2018,Group," My colleague will not use the lift and therefore we always use the stairs .( room 336)
We were shown to the stairway which is also a fire staircase.
It was filthy.
Bottles,wrappings,dirt,dust,cotton wool pads etc.
We are aware that some redecorating was happening but not in stairwell and this was not acceptable.Suggest management takes a look before action.
Pity as this gives a bad impression especially as I am in the hospitality industry.
I look forward to your comments.",9.0,Good apart from above,1,0,dirty|drink|
Croatia,Executive Double Room - River View,4  ,November 2018,Couple," Housekeeping service was bad.
We stayed for 4 nights, there was no slippers, and they haven't changed our linen, didn't stock minibar, and second day didn't put toilet paper and clean towels.
Each morning you could hear them shouting and objects falling while cleaning other rooms, very bad noise insulation!",7.5,Good,1,0,staff|price|bathroom|bed|dirty|noisiness|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, How far away from station it was.,9.6,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,1  ,November 2018,Family, Didn’t like that people outside could see into our lovely rooms. Should be one way viewing,10.0,Exceptional,1,0,location|
United Kingdom,Suite,2  ,October 2018,Family," Most things were excellent - potentially a complaint for a number of places, but it’s a bit disingenuous including a service charge on a drinks order when sitting at the bar.  Service charges, discretionary or otherwise, should be reserved for where table service is provided - being served a drink from a barman who’s job it is to serve you a drink does not warrant an additional cost!",8.8,Excellent,1,0,location|staff|drink|restaurant|
United Kingdom,Superior Double Room,2  ,November 2018,Solo traveler, Gym too hot,8.3,Quite a luxury.,1,0,fitness|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, Staff attitude in the bar/ restaurant. They  kept customers  waiting to be served even though no queue at the bar and lots of staff.,7.9,Does what it said on the tin,1,0,staff|drink|restaurant|
Romania,Executive Double Room - River View,2  ,November 2018,Couple," TV was awful, with just a few local channels. There were no sanity bags in the bathroom and we got a few tissues that we finished in the first day (I was having a cold) and that were never refilled throughout our stay. Minibar was locked because we paid by debit card at check-in. All in all, it’s a nice hotel, in a good location, but I’m not sure it’s worth the price.",8.8,"Spacious room, comfy bed, amazing view, perfect location!",1,0,tv|wifi|bathroom|price|location|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, location wasn't great for where I was travelling from (tate modern),8.8,Excellent,1,0,location|comfort|
Isle of Man,Superior Double Room,6  ,November 2018,Group," The decor was a bit gloomy and monotonous with everywhere being black and thus dark. Needs some uplift with color, eg large colorful pictures in corridors. But still a nice hotel.",8.8,Excellent quality hotel but needs brightening,1,0,comfort|tv|
United Kingdom,Superior Double Room,2  ,November 2018,Solo traveler," Slight bizarre an unfathomable ""membership"" system for this hotel group that I have never managed to understand",7.1,Good,1,0,
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, Too nosy air conditioning,9.2,Enjoyable experience,1,0,temperature|
Sweden,Superior Double Room,1  ,November 2018,Solo traveler," 30 people in line to get seated for breakfast. very inefficient.
Staff very confused.
Dry ""industrial"" bread and croissants.
No fresh fruit.
Extremely bad coffee",9.6,Great beds but very bad breakfast,1,0,food|staff|drink|
United Kingdom,Executive Double Room - River View,1  ,November 2018,Couple, The river view it was quite secluded,9.6,Pleasant happy and satisfied,1,0,location|
United Kingdom,Superior Double Room,3  ,November 2018,Solo traveler, Communal area was quite dark,10.0,"Convenient to central London, close proximity to tube station",1,0,location|
United Kingdom,Executive Double Room - River View,3  ,November 2018,Couple," Pillows slightly hard
Breakfast seating on low chairs not comfortable  table cleared when getting food given to someone else did tell staff 
One packet  of biscuits per room 
unsure if we could use bottled water in room that was not in mini bar",9.2,Good quality hotel friendly staff but seating areas not very comfortable,1,0,bed|food|comfort|location|drink|staff|dirty|bathroom|restaurant|
United Kingdom,Superior Double Room,2  ,November 2018,Couple," Breakfast a bit overpriced, food could have been hotter",10.0,Perfect place to be for a special Remembrance weekend,1,0,food|price|drink|
United Kingdom,Executive Twin Room,1  ,November 2018,Group, Nothing - all good.,9.6,Very good.,1,0,
United Kingdom,Superior Double Room,1  ,November 2018,Family, Breakfast not the best could do a lot better,10.0,Exceptional,1,0,food|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, Limited information from booking in re services available when and where you could access the information .from.,7.5,No concerns Happy stay !,1,0,staff|
United Kingdom,Superior Double Room,1  ,November 2018,Couple, Breakfast was very crowded with the buffet served where people are walking.,8.3,Modern hotel in good location,1,0,food|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, Distance from tube.,9.2,Wonderful,1,0,
United Kingdom,Superior Twin Room,1  ,November 2018,Group, The fact the room was so hot and there was no air conditioning,7.5,Good,1,0,temperature|
United Kingdom,Superior Twin Room,4  ,October 2018,Group," No towel rails so nowhere to hang damp towels. Everything done by control panel even to opening and closing curtains which I thought was unnecessary, and though it didnt happen to us, IF the console breaks down, what happens then? Breakfast is expensive and not included in room price which was dear enough.",7.1,"Good place to stay, not far from places of interest, but geared to a business persons type of hotel",1,0,bathroom|food|price|
United Kingdom,Executive Double Room - River View,1  ,October 2018,Couple," - Toilet set was broken
- Cooked breakfast was cold",7.5,Great view,1,0,bathroom|food|
