Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,1  ,September 2020,Family," Breakfast buffet hot food not hot and dry, continental  was good , staff lovely and friendly",6.0,Pleasant,0,food/drink|staff|
United Kingdom,Superior Room with River view,2  ,August 2020,Couple," No parking. It cost me £27-00 to park my car and it never moved from checking in to checking back out. The recommended car park was half a mile away with no parking outside the hotel so we had to carry our luggage all that way and up 2 flights of stairs. I have a heart condition and it was very difficult, and also for my girlfriend.",4.0,Disappointing,0,parking|location|
United Kingdom,Standard Room,1  ,August 2020,Couple," I booked and stayed at your hotel in Liverpool for my girlfriends birthday we checked in on 29th August and out on the 30th August the room was of very poor quality on arrival the carpet was soaking wet i had to change my socks it was that wet... the taps in the bath were leaking 
Now I know all about covid19 but when I pay full price for a hotel room I don't expect to drink my morning coffee out of a paper cup 
There was a generator outside our bedroom window so we didn't sleep at all this was ment to be an enjoyable time as my girlfriends a care assistant and worked all of covid19 but was spoilt by our very poor room 
We actually looked at other hotels to move to that day but unfortunately they were fully booked 
Why pay full price for a stay when only half the services are available 
Very very unhappy customer",2.0,Very Poor,0,bathroom|covid|price|food/drink|bed|location|staff|
United Kingdom,Standard Room,1  ,August 2020,Couple," That we were woken up by drunk people banging on our door around 4am, that we were then unable to sleep.
Also that we complained at the front desk and we were lied to and told someone would call us in a couple of hours. No phone call no email. Totally said that yo get rid of us.
Ive also since emailed also with no response. Disgraceful customer service dont waste your money.",1.0,Chavvy Hotel full if incompetent rude staff.,0,bed|staff|price|
United Kingdom,Premium Room with River View,2  ,August 2020,Family," The Lies at Check in.
The lies about room cleanliness and noise.
The pictures are of the suite they upgraded us to after failing to give us the rooms we booked.
There is a picture of the draws in the wardrobe, the sofa in the lounge and the badly stained carpet.",4.0,Did not meet our very high expetations.,0,dirty|noisiness|tv|location|comfort|bed|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple," Bit dated like it hadn’t had a maintained in years , dust an stains on walls , carpets full hair.",5.0,Fair,0,dirty|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple, Leaving,10.0,Exceptional,0,
United Kingdom,Standard Room,2  ,August 2020,Group," The bed was very soft, room and towels was not clean through out stay.",5.0,Ok,0,bed|bathroom|dirty|
United Kingdom,Standard Room,2  ,August 2020,Couple," mask situation was poor in the reception family of five were at reception and hotel bar to and frowing for over half an hour a few other couples weren't wearing masks so very poor as rules on entry to hotel were clear but staff didn't seem interested in telling them to wear them 
Our check in was poor took over an hour to check in
 W Crowther",6.0,Pleasant,0,staff|restaurant|
United Kingdom,Standard Room,1  ,August 2020,Couple," i booked this stay to celebrate my fiancee birthday and our engagement in one. we arrived at 12 and had got told we cant check in till 2pm, which was fine as we were early so we decided to go into Liverpool as it was our first time here, we then came back and got told to wait over an hour again for our room as it weren't ready again,,, so we asked if we could go swimming, baring in mind half of the day had already nearly been gone. we came back from swimming at 15:45 on purpose to allow the hotel to prepare for our room. we then came in to a very large queue, i went to the front and said you already have our details so can we just have our key please and was told the systems had gone down and had to wait just over half an hour again in the queue. no drinks were offered out of good will or apologies. this is poor customer service and because this was a special occasion im even more annoyed this was the experience we got in Liverpool for the first time. 
so we entered our room once the day had pretty much gone, and seen that there were petals on the bed which was amazing yet i got told prior to booking this hotel that no one is allowed to enter the room to decorate for our special occasion because of covid, yet someone was allowed to put petals on the bed where we sleep?
im really just not happy and would prefer our money back. we had little time in the hotel and the experience was ruined from the moment we arrived.",1.0,not happy,0,fitness|food/drink|staff|bed|covid|price|
United Kingdom,Standard Room,3  ,August 2020,Couple, We stayed 3 nights and we weren’t given clean bedding or towels and there was no cleaning service . There were no cups for the coffee and there was no hot water on our first night and the receptionist said they were aware but they weren’t quick at resolving,6.0,Weekend break,0,dirty|bed|bathroom|staff|food/drink|
United Kingdom,Standard Room,1  ,August 2020,Couple, The shower head was broken. Staff were quite rude and not enough staff in for check in.,4.0,Disappointing for a 4 star hotel expected more,0,bathroom|staff|
United Kingdom,Standard Room,2  ,August 2020,Couple," the hotel staff werent really helpful. We were unaware that we had to book breakfast and pay for the breakfast. We didnt have tea or coffee in the hotel room when we stayed here 
I dont think the price was worth it. We didnt know anything about the leisure facilities at all. The price should have decreased if the facilities couldnt open.",5.0,not great,0,staff|food/drink|price|
United Kingdom,Superior Room with River view,3  ,August 2020,Couple," No house keeping offered
Had to ask several times for to get tea/coffee replaced . Only 2 paper cups supplied for a 3night stay",6.0,Hotel ok house keeping poor,0,food/drink|bed|
United Kingdom,Superior Room with River view,2  ,August 2020,Family," Staff were rude. Room floors dusty, window sill and windows filthy. Paint on dressing room desk legs. Paint up jobs along skirting board. My son had a problem in his room that he had no electricity and then no hot water, staff made him feel that he was just a complainer. I had no hot water in my room also",3.0,Would not stay again and I would not recommend anyone to stay here,0,staff|dirty|bathroom|
United Kingdom,Standard Room,1  ,August 2020,Couple," At around 20:30 the boiler in the hotel was not working, so we couldnt not use the shower. That cancelled our night out. Spoke to the receptionist in the morning that pretended he cared about and its been a whopping 10 hours since my check out and have not heard anything from the managers about the complaint i wanted to make. Oh well. Life goes on i guess, to better hotels i`ll drink.",4.0,Nah. I`ll give it a miss.,0,bathroom|noisiness|food/drink|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple," The air con didn’t work even when on full. There were no room service menus in the room, no fridge, the light was like a disco in the bathroom. We stay in the radisson ever where but this is the poorest one yet.",2.0,Very Poor,0,temperature|staff|restaurant|bathroom|
United Kingdom,Superior Room with River view,3  ,August 2020,Family, You failed to service my two rooms 606 and 607 even after requesting for them to be serviced and cleaned. Also when booking the breakfast g,6.0,Pleasant,0,staff|food/drink|
United Kingdom,Standard Room,1  ,August 2020,Group," too noisy
People being under the influence of illegal substances",5.0,Good customer service.,0,noisiness|
United Kingdom,Standard Room,1  ,August 2020,Couple, Nothing,10.0,Exceptional,0,
United Kingdom,Premium Room with River View,2  ,August 2020,Family," One tissue in box in bathroom, someone hadn't checked
Underwear belonging to previous room occupant had been left in wardrobe, again down to housekeeping
Kettle hadn't been emptied from previous occupant 
Didn't leave enough bathroom products for 2 people for a 2 night stay
Lighting too modern and discrete, you can't see what you are doing in the room
Quality of breakfast was not great at all, eggs cold, beans cold, toast was warmed up bread not toast",6.0,"Good location, breakfast not great, not sure we'd stay there again",0,tv|bathroom|comfort|food/drink|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple," Nothing, it was great",10.0,Exceptional,0,
United Kingdom,Superior Room with River view,1  ,August 2020,Couple," Had to go to reception 3 times for a tv remote that worked on the tv. Lamp in room did not work which was very disappointing, telephone in room also did not work, could hear the person on other end of the phone however they could not hear me",3.0,Bang average,0,staff|tv|location|
United Kingdom,Standard Room,2  ,August 2020,Couple, Room was a little dated some of the lights didn't work.,10.0,Exceptional,0,
