Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior Double Room,1  ,August 2020,Couple," Room was clean but tired looking- only one bedside table, pitted mirror and marks to walls and carpets. Bathroom was similar with discoloured sealant. It was in no way a 'deluxe double' as described.",6.0,Mixed views,1,0,dirty|location|bathroom|
United Kingdom,Executive Triple Room,1  ,August 2020,Family, The room was meant for three people but there was so little space as the open sofa bed meant there was no room to walk to the other side of one of the single beds. The bathroom was old fashioned too,5.0,Fair,1,0,comfort|bed|bathroom|
United Kingdom,Superior Twin Room,1  ,August 2020,Family," The deluxe room did not meet my expectations, it should have been categorised as a standard room. It was noisy and I could not get a lift down from the 6th floor when I was leaving. I had to carry my large holdall down 6 flights of stairs. Would not take my 15 year old daughter again.",6.0,Disappointed trip.,1,0,noisiness|
United Kingdom,Superior Double Room,1  ,August 2020,Group," Shower in our room was rubbish. Hardly any water pressure and the handheld bit needed a new handle
The frosted glass bathroom door was not appreciated.",6.0,Good value for money. With some modifications it could be a great hotel,1,0,bathroom|dirty|
United Kingdom,Superior Double Room,1  ,August 2020,Couple, Very noisy and no where near a 4 star hotel the interior is a bit tired and dated and needs bringing up to date,5.0,Not what you expect,1,0,noisiness|location|
United Kingdom,Superior Twin Room,2  ,August 2020,Family," Restaurant and bar in hotel closed so breakfast was in a carrier bag and for the price paid this was a huge disappointment.
There was no room service and no one cleaned or replenished towels or toilet roll or tea and coffee.  I appreciate these are unpresidented times but the cost should reflect the service and facilities therefore should have been better value for money",6.0,Would stay there again for location alone but would opt for no breakfast and eat elsewhere,1,0,restaurant|drink|food|temperature|price|staff|bathroom|
United Kingdom,Superior Twin Room,1  ,August 2020,Couple, Lovely and clean,10.0,Exceptional,1,0,dirty|
United Kingdom,Superior Double Room,1  ,August 2020,Couple," Poor facilities, poor room, leaking shower, cardboard takeaway cups in the room.. Won't be staying again. Complained and heard nothing back",2.0,"Good location, poor over priced for poor room and facilities",1,0,bathroom|noisiness|
United Kingdom,Executive Triple Room,1  ,August 2020,Family," Considering the rooms are suppost to be deep cleaned.
We stayed in an executive room for 3 people.
Our bathroom was so grubby there was a hair bobble on the floor around the bath was full of black dust.
It felt like I was staying in a 2 star hovel.
Our room seemed very run down the leather chair was fraying so we put a towel over it to sit on.
When getting into my bed last night I noticed under my pillow what looked to be a blood stain, so I slept on a towel.
I am not a complainer, I brought my two teenage girls away for the night and I didn’t want to make a fuss, but even they said the Premier Inn would of been cleaner.
If I was staying with my husband he would of moved hotels.",1.0,Dirty room,1,0,bathroom|dirty|bed|
United Kingdom,Superior Double Room,1  ,August 2020,Couple, Had to change our first room as it was not clean,6.0,Pleasant,1,0,dirty|
United Kingdom,Superior Double Room,1  ,August 2020,Couple, Dirty,1.0,Bad,1,0,dirty|
United Kingdom,Superior Double Room,1  ,August 2020,Couple, The lady who checked us in was quite rude and not very helpful,10.0,Highly recommend,1,0,staff|
United Kingdom,Superior Twin Room,1  ,August 2020,Family," Breakfast was poor. 
Pre-cooked items in a bag to take away. 
No warning of this when booking and paying to include breakfast. 
So if you think you’ll get a full cooked or continental breakfast please think again. 
And you’ll get charged for it. 
Rooms could do with updating.",5.0,Fair,1,0,food|price|
United Kingdom,Superior Double Room,2  ,August 2020,Couple," Room was bare because of “covid” I think an excuse to clean less. Kettle in the room was dirty had to request a new one. Disposable tea and coffee cups - again an excuse not to clean thoroughly. Huge hair on the bed and towels when we arrived that were not ours. Breakfast was full of oil and grease not tasty at all we had to leave it and just get continental the next day, not good value for money. We were ripped off with parking as well.  Validated the ticket at reception as we were told to do and paid £14. Got to the car Park put the ticket in the barrier and they asked for an extra £25 - complete rip off!!",3.0,Poor,1,0,dirty|drink|bed|bathroom|food|price|parking|staff|
United Kingdom,Superior Double Room,1  ,August 2020,Group, From reception to leaving it was all abit of a let down..,4.0,Not worth the money,1,0,staff|
United Kingdom,Superior Double Room,1  ,August 2020,Couple," Cleanliness of the room 
The bed was uncomfortable and the pillows were hard 
Not much in the way of refreshments",5.0,Fair,1,0,dirty|bed|
United Kingdom,Superior Double Room,1  ,August 2020,Solo traveler, Used soaps dirty bed,2.5,Very Poor,1,0,tv|dirty|bed|
United Kingdom,Executive Double Room,1  ,August 2020,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room,1  ,August 2020,Couple," The bed was broken ,the pillows were lumpy ,the rooms had no soundproofing so all you can hear are doors banging and other people’s TVs etc,The room also needed decorating as was worn and tired looking .",1.0,Never to be repeated,1,0,bed|tv|comfort|
United Kingdom,Superior Double Room,1  ,August 2020,Couple," The room could have done with a redecorate. It was tired and drab, and the most horrible yellow beige colour.",6.0,Pleasant,1,0,
United Kingdom,Executive Double Room,2  ,August 2020,Family, Limited choice of breakfast on our first morning. Lack of pillows.,5.0,"Family room could have had a single bed, pull out sofa very uncomfortable and quite dangerous with f",1,0,food|bed|
United Kingdom,Executive Double Room,3  ,August 2020,Family, The room wasn’t as clean as I expected and my husband slept on a broken bed for 2 nights third night it was fixed x,6.0,Anniversary stay xxx,1,0,dirty|bed|
United Kingdom,Executive Double Room,1  ,August 2020,Couple, Realise in middle of a pandemic but room with a fridge and no water in the room or available to get from reception or even buy.,6.0,Pleasant,1,0,covid|dirty|bathroom|staff|
China,Superior Double Room,2  ,August 2020,Couple," Very tired looking interiors. The room smelt a bit mouldy. No hooks in the bathroom for towels. Location is good but rooms are very noisy (we stayed at 15th floor) because of the road and no good window seal.
Because of Covid19, all the facilities including bar and restaurant were closed (fair enough) but the price was the same, no complimentary water in the room which is what you would expect in a 4* hotel anyway",6.0,Pleasant,1,0,bathroom|location|noisiness|covid|drink|restaurant|price|dirty|
United Kingdom,Superior Twin Room,1  ,July 2020,Group, The window fell through at 4am and we had to get all our stuff and move rooms half way through the night,3.0,Was great if the window didn’t fall out at 4am 😂,1,0,
United Kingdom,Superior Double Room,1  ,August 2020,Couple, Facilities advertised were not open,3.0,Very average,1,0,
United Kingdom,Superior Double Room,1  ,August 2020,Group," Parking is a little expensive (not really the hotels fault) one staff member could have been friendlier but no major issues. On one occasion there were no cups & milk for the coffee machine in the room so we had to go down to then receive plastic cups, not ideal. No major dislikes though and I will definitely be staying again.",10.0,"Perfect location, great value for money. Highly recommend.",1,0,parking|price|staff|drink|
United Kingdom,Superior Double Room,1  ,August 2020,Couple, Wish the bar was open but we understand during the week with it being more quiet that it makes sense,10.0,Absolutely amazing!,1,0,drink|restaurant|noisiness|
United Kingdom,Superior Double Room,1  ,August 2020,Solo traveler, No shower gel or soap in the bathroom. Cot-off time for ordering breakfast.,4.0,Functional,1,0,bathroom|tv|food|
United Kingdom,Superior Double Room,1  ,August 2020,Family, Bar not open. Restaurant not open. Awful position to get a car to and park with disability issues.,6.0,Hotel satisfied a need for a bed for a night in a central location.,1,0,drink|restaurant|parking|
United Kingdom,Superior Double Room,1  ,August 2020,Solo traveler, I booked room with breakfast and assumed it would be full English to order. Unfortunately it was just a sandwich with yoghurt and fruit... What I would call a continental. I don't eat bread and was hoping for some bacon and an egg. I understand that this is a difficult time however I feel this should have been made clear on booking. If I had known this I would have used another hotel,4.0,Disappointing,1,0,food|
