Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,staff,location,food/drink,dirty,bed,comfort,price,bathroom,parking,restaurant,noisiness,tv,internet,fitness,covid,temperature
United Kingdom,Premium Room,1,February 2019,Couple," Bed was too hard, pillows uncomfortable. Not told about light system for do not disturb/clean our room so was awoke by cleaner ringing bell and knocking. On Departure was overlooked at reception for another couple - so did it online and left the keys on the desk.",6.7,Overall ideal for short stay,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,Single Room,1,February 2019,Group," The un welcome at the reception.. 
The bedroom was extremely small; 
No bedside table 
No mirror  by power points to blow dry hair. 
Only one pillow provided",6.2,Probably won’t return,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Guernsey,Standard Double or Twin Room,2,February 2019,Solo traveler, Not being able to get an evening meal,2.9,Very Poor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,February 2019,Couple, No lamps in bedroom?! Room pretty small,6.7,Pleasant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Couple, Staff not walking into room without knocking,6.2,Good hotel but misleading booking mechanism meant we had to pay for breakfast which had appeared to,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Group, Stayed in a room on the first floor and heard tables and chairs moving in restaurant,10.0,Brilliant location and perfect place to lay your head after a night out in London,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Ireland,Standard Double or Twin Room,2,February 2019,Couple, The standard room was very disappointing with windows that were single glazed and barely closed so there was a string draught blowing through. Thankfully we’d requested a quiet room so the noise wasn’t as much of an issue at the back of the hotel,6.7,Pleasant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,February 2019,Couple," Room was very small, we could barely squeeze through between the bed and the wall to get to the other side of the room. Also, there were no lamps which meant you could only use the very bright ceiling lights. Surely investing in 1 lamp per room would not be that difficult!",6.7,Not very good value,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cyprus,Premium Room,3,February 2019,Solo traveler, No sounds isolation between room. Was very noisy,6.7,Pleasant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cyprus,Single Room,1,February 2019,Solo traveler," 1. Requested firm pillow due to neck problems and they failed to provide me with one.
2. Noisy hotel 
3. Did not manage to get a good night’s sleep",5.4,Fair,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Australia,Business King Room,1,January 2019,Couple, Restaurant menu was limited to lobster or steak dishes.  Suggest a more extensive menu so that those that do not like seafood and do not want to eat steak can have a choice of other dishes.,10.0,Exceptional,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,Single Room,1,January 2019,Solo traveler, Tiny room single bed and no slightly overweight people could use the toilet unless they first were able to fit INSIDE the shower cubicle in order to open the bathroom door.,5.8,Okay,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Cyprus,Single Room,1,January 2019,Solo traveler, i have stayed many times in this hotel but since i arrived late this time i was given a very small  and noisy room with a small bed and bathroom.so my staying was not comfortable at all,5.0,Fair,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,January 2019,Group," Only booked such expensive hotel as it offered complimentry breakfast ... but no... not for me. Subject to booking or something.
All i can say is for that.. i will never ever stay again.",5.4,Fair,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Canada,Standard Double or Twin Room,1,January 2019,Couple," The tiny bathroom was pathetic, and only fit for a very small person. The hotel should provide a warning when you are choosing your room online. A large person would not have been able to reach the toilet!",5.5,Not the best experience.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
United Kingdom,Standard Double or Twin Room,2,January 2019,Family," Confirm have us the impression we were entitled to free breakfast, rang prior to confirm this and was told it was included?? When checked in was charged for breakfast .",6.2,Pleasant,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,January 2019,Couple, Heating did not work in room. Room seemed to be directly above the London underground.,6.2,Pleasant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,Standard Double or Twin Room,2,January 2019,Couple," Cold bathroom - heated towel rail not sufficient enough to heat the bathroom. Cold tiled floor - very cold to walk on barefoot.
Noise - room located at rear of property which was quiet in the evening but very noisy in the morning due to refuse collection, football pitch and children’s playground. Single glazed windows did not help!
Reading lamps - no individual bedside reading lamps. Instead, there are two recessed ceiling halogen spot lights, individually controlled. At that height, they are useless, lighting up the whole room!! Not able to sleep whilst my wife read her book as it was too bright!",6.7,"Clean, spacious rooms but lack attention to detail compared with budget hotels.",0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
Sweden,Premium Triple Room,6,January 2019,Family," The sofa-bed is of substandard Q - need a more functional arrangement providing firmer sleeping 
comfort.
Staff managing the dining facility must be more alert and sensitive to recognizing their guests, especially those rolling into a full week stay. Feels a bit awkward (especially for them l think) having to ask guests each morning questions like: “Is this the first time visiting the Edwardian” or “Have you eaten here earlier” or “Are you new here”.  After a week’s stay our presence should be known and even felt and faces be recognized l think, particularly when in the company a real “clothes horse” teenager 😅 ...",5.0,Excellent visit to London and shall be back to The Edwardian to check up the progress,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Saudi Arabia,Standard Double or Twin Room,5,January 2019,Family, breakfast .size of the room .high price,5.4,it is ok,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Canada,Premium Triple Room,2,January 2019,Family, did not like the location. While close to several tube stations there is nothing local for tourists to walk around and see,6.7,Pleasant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Single Room,5,January 2019,Solo traveler, Staff was neither nice nor helpful. Customer satisfaction is not an issue for them,4.2,It's Okay for a short stay. But I will not back again!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,January 2019,Couple, The chap (employee) who knocked on our door at 8.15am on New Year's Day to ask us what time we were checking out.,10.0,Exceptional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,December 2018,Couple, Very noisy room as we were facing the main road!,5.0,Fair,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United States of America,Premium Triple Room,7,December 2018,Family," The room is very small . I slept on the pull out sofa bed and it was very uncomfortable. You have to pay to watch tv in the room I thought that was very lame . 
The front desk staff were not friendly.",6.7,It was ok,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
Belgium,Standard Double or Twin Room,2,December 2018,Couple," breakfast is basic
Staff in resto not very efficient 
Delivering food and cleaning the table was difficult for staff to st the same time
No proactive attitude 
But friendly staff
No power sockets next bed
Music too loud in in resto  certainly during breakfast",5.8,Okay,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,December 2018,Family," the way that the bedroom was designed was poor, the tv (which was a great size) was placed on a wall where we struggled to view it comfortably - the beds should have been facing that wall.  Also, the channels were patchy",10.0,"Grand design, grand service too.",0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0
Netherlands,Premium Room,4,December 2018,Couple," breakfast,. Room at the back above an alley .  room filled with noise from the alley, kitchen ventilators and Tube trains (near underground). Shower above bath, very slippery. very poor value for money.",5.0,Fair,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,December 2018,Group, Nothing at all. I booked 2 rooms. Our friends had an issue with the heating which was sorted within 10 minutes 😁,10.0,London Ladies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,Standard Double or Twin Room,1,December 2018,Couple, Swinging chairs in the breakfast area that’s all,10.0,Exceptional,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Standard Double or Twin Room,2,November 2018,Couple," oh London, you majestic city, how are you charging 200 gbp per night for 10m2 for a hotel that is more like 3+ stars rather than 4. And how we`re still paying for this and coming to visit you.",6.7,Pleasant,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ireland,Standard Double or Twin Room,2,December 2018,Couple," Just checking what i booked the room should have been 36mt sq it was more like 14 mt square with a small bed
I payed a lot of money for such a small room",6.2,Everything would have been perfect except the room size,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,Single Room,1,December 2018,Solo traveler," Breakfast was paid for but not delivered to the room . I had to leave without breakfast
Also the room , for £200 was v small and shower room tiny",4.6,Unsatisfactory,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,December 2018,Group, Bit noisy from the pub next door,10.0,Exceptional,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Jersey,Standard Double or Twin Room,1,December 2018,Couple," Room was very basic and small. In need of a make over, looks very grubby. Could have got a nicer hotel for the same price!",5.0,Great Location....average hotel!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,November 2018,Couple, Noisy by night outside.,5.4,Fair,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Qatar,Single Room,4,December 2018,Solo traveler," small room, expensive",6.7,"Convenient location, next to Warren Street tube station, clean, very small room",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spain,Business King Room,2,December 2018,Couple," When we arrived at 1930, our bedroom wasn't ready. We had to wait in the lobby for housecleaning to finish. Second night, we arrived at 1830 and room hadn't been kept. When asked if roomkeeping was an ""extra"" we were told to leave the room for half an hour for cleaning to be done. My wife was feeling ill and we made staff know we did not see this normal. They invited us to have a drink in the hotel bar were once again, nobody waited on our table. So our stay was quite unpleasant in general lines. Customer service manager tried to make up for it promising upgrades on future stays, but this is not a solution.",3.8,Will not repeat in this hotel,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
Netherlands,Superior Single Room,1,December 2018,Solo traveler," Since I stayed in this hotel more than 10 times I always try to get a quiet room since I know certain rooms are noisy. Although I asked for it, it was still very noisy at the corridor and could hear people from other rooms talking.",6.7,Pleasant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Single Room,1,December 2018,Solo traveler, Not really negative as it’s central London...space is tight,6.2,Pleasant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,November 2018,Couple, Would have liked a bottle opener in the room.,10.0,Very pleasant staff who were very amenable. Location was ideal for our visit. We will return.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
