Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,1,February 2019,Solo traveler," Normally a great hotel, sadly this time the restaurant menu was uninspiring and the food was not thay great with little politeness amongst the serving staff.
The room was like a furnace with a quilt designed for the arctic!",7.5,A  unusually disappointing experience,0,staff
United Kingdom,Premium Room with Runway View,1,February 2019,Couple," a bit Very limited non meat meals especially Vegan which is :-( 
Not very forward thinking for the under thirties.",8.3,"Really convenient for airport  all terminals,  Train Station and Tram.  Will always stay here/",0,food/drink
United Kingdom,Standard Room,1,February 2019,Group, Very quiet,9.6,Exceptional,0,noisiness
United Kingdom,Superior Room with Runway View,1,January 2019,Solo traveler," Tray charge for room service
Very expensive compared to others in vicinity",8.3,Quality airport hotel,0,staff
United Kingdom,Superior Room with Runway View,1,January 2019,Solo traveler," Tray charge for room service
Very expensive compared to others in vicinity",8.3,Quality airport hotel,0,price
United Kingdom,Standard Room,1,January 2019,Couple, Drinks way too expensive,9.6,Exceptional,0,food/drink
United Kingdom,Standard Room,1,January 2019,Couple, Drinks way too expensive,9.6,Exceptional,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Signage in the car park could be clearer for arrivals in the dark. I overpaid as the hotel discount was not highlighted,9.2,Wonderful,0,parking
United Kingdom,Standard Room,1,February 2019,Couple, Cost of rooms for a one night stop before a flight is expensive also average meal cost for 2 pritty high too.,9.6,Enjoyable but expensive. However very handy for early flights,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Cost of rooms for a one night stop before a flight is expensive also average meal cost for 2 pritty high too.,9.6,Enjoyable but expensive. However very handy for early flights,0,food/drink
Switzerland,Standard Room,1,February 2019,Solo traveler, I realised too late kitchen closed at 10!,10.0,Exceptional,0,bathroom
United Kingdom,Standard Room,1,February 2019,Couple, Bar prices seemed expensive.,9.6,Very convenient for train station and airport.,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Bar prices seemed expensive.,9.6,Very convenient for train station and airport.,0,price
United Kingdom,Standard Room,1,February 2019,Group," It was pretty expensive, but great location made up for the cost.
The restaurant was very expensive.",9.6,Great location and a good nights sleep.,0,price
United Kingdom,Standard Room,1,February 2019,Group," It was pretty expensive, but great location made up for the cost.
The restaurant was very expensive.",9.6,Great location and a good nights sleep.,0,location
United Kingdom,Standard Room,1,February 2019,Group," It was pretty expensive, but great location made up for the cost.
The restaurant was very expensive.",9.6,Great location and a good nights sleep.,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Bar very expensive,9.6,Overall very enjoyable,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Bar very expensive,9.6,Overall very enjoyable,0,price
United Kingdom,Standard Room,1,February 2019,Couple, the prices in the bar,9.6,Exceptional,0,price
United Kingdom,Standard Room,1,February 2019,Couple, the prices in the bar,9.6,Exceptional,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Steak in restaurant very good but one small tomatoe and one mushroom with extra for fries and sauces not reallyacceptableconsidering prices generally.,7.5,Good,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Steak in restaurant very good but one small tomatoe and one mushroom with extra for fries and sauces not reallyacceptableconsidering prices generally.,7.5,Good,0,price
Isle of Man,Standard Room,1,February 2019,Family, Room heating really difficult to work out,9.2,Wonderful,0,temperature
United Kingdom,Standard Room,1,February 2019,Couple, I thought having to pay £15 for parking when I’ve just spent £120 on a room was extortionate,9.6,Exceptional,0,price
United Kingdom,Standard Room,1,February 2019,Couple, I thought having to pay £15 for parking when I’ve just spent £120 on a room was extortionate,9.6,Exceptional,0,parking
United Kingdom,Standard Room,1,January 2019,Couple, We found the hotel bar quite expensive for a snack at lunchtime.,10.0,Exceptional,0,restaurant
United Kingdom,Standard Room,1,January 2019,Couple, We found the hotel bar quite expensive for a snack at lunchtime.,10.0,Exceptional,0,price
United Kingdom,Standard Room,1,January 2019,Couple, We found the hotel bar quite expensive for a snack at lunchtime.,10.0,Exceptional,0,food/drink
United Kingdom,Standard Room,1,February 2019,Group, No battles water in the bedroom,7.9,Comfortable and relaxed,0,bathroom
United Kingdom,Standard Room,1,February 2019,Group, No battles water in the bedroom,7.9,Comfortable and relaxed,0,dirty
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, The shower wasn’t very powerful.,8.8,Good start to our holiday!,0,bathroom
United Kingdom,Standard Room,1,February 2019,Couple, Bed was like an ironing board and the pillows were way to soft - almost suffocated me in the night. Toilet was broke and Water was running all night. No sleeeeeep,7.5,Good,0,bed
United Kingdom,Standard Room,1,February 2019,Couple, Bed was like an ironing board and the pillows were way to soft - almost suffocated me in the night. Toilet was broke and Water was running all night. No sleeeeeep,7.5,Good,0,bathroom
United Kingdom,Standard Room,1,February 2019,Couple, Bed was like an ironing board and the pillows were way to soft - almost suffocated me in the night. Toilet was broke and Water was running all night. No sleeeeeep,7.5,Good,0,dirty
United Kingdom,Standard Room,1,February 2019,Family," No hairdryer in room
Need water fountain for drinking in the sauna steam area.
Wine was very expensive.",8.8,Excellent,0,bathroom
United Kingdom,Standard Room,1,February 2019,Family," No hairdryer in room
Need water fountain for drinking in the sauna steam area.
Wine was very expensive.",8.8,Excellent,0,dirty
United Kingdom,Standard Room,1,February 2019,Family," No hairdryer in room
Need water fountain for drinking in the sauna steam area.
Wine was very expensive.",8.8,Excellent,0,food/drink
United Kingdom,Standard Room,1,February 2019,Family," No hairdryer in room
Need water fountain for drinking in the sauna steam area.
Wine was very expensive.",8.8,Excellent,0,location
United Kingdom,Standard Room,1,February 2019,Family," No hairdryer in room
Need water fountain for drinking in the sauna steam area.
Wine was very expensive.",8.8,Excellent,0,price
United Kingdom,Standard Room,1,February 2019,Couple," Minimal supply of teas/coffees
No TV remote!!
No apology regarding remote when reported!",9.6,Exceptional,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple," Minimal supply of teas/coffees
No TV remote!!
No apology regarding remote when reported!",9.6,Exceptional,0,tv
United Kingdom,Standard Room,1,February 2019,Couple," Minimal supply of teas/coffees
No TV remote!!
No apology regarding remote when reported!",9.6,Exceptional,0,location
United Kingdom,Standard Room,1,February 2019,Couple, Lovely hotel very nice evening meal very friendly staff,9.6,Excellent,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple, Lovely hotel very nice evening meal very friendly staff,9.6,Excellent,0,staff
United Kingdom,Standard Room,1,February 2019,Group, Just the bathrooms need tefurb,8.8,Excellent,0,bathroom
United Kingdom,Standard Room,1,February 2019,Group, The bed for me was too hard & the pillows weren’t comfortable for me personally,10.0,Excellent,0,bed
United Kingdom,Standard Room,1,February 2019,Group, The bed for me was too hard & the pillows weren’t comfortable for me personally,10.0,Excellent,0,comfort
United Kingdom,Standard Room,1,February 2019,Couple," At the Radisson Hotel? Nothing. At the Airport - practically everything. What it amounts to is that the management of the Radisson are really clued up, while the management of the Airport need to go back to school.",10.0,A perfect end to solve the problems of a lousy evening.,0,location
